Age,Hours_per_day,While_working,Instrumentalist,Composer,Exploratory,Foreign_languages,BPM,Frequency_Classical,Frequency_Country,Frequency_EDM,Frequency_Folk,Frequency_Gospel,Frequency_Hip_hop,Frequency_Jazz,Frequency_K_pop,Frequency_Latin,Frequency_Lofi,Frequency_Metal,Frequency_Pop,Frequency_R_B,Frequency_Rap,Frequency_Rock,Frequency_Video_game_music,Anxiety,Depression,Insomnia,OCD,Music_effects_Improve,Primary_streaming_service_Apple Music,Primary_streaming_service_I do not use a streaming service.,Primary_streaming_service_Other streaming service,Primary_streaming_service_Pandora,Primary_streaming_service_Spotify,Primary_streaming_service_YouTube Music,Fav_genre_Classical,Fav_genre_Country,Fav_genre_EDM,Fav_genre_Folk,Fav_genre_Gospel,Fav_genre_Hip hop,Fav_genre_Jazz,Fav_genre_K pop,Fav_genre_Latin,Fav_genre_Lofi,Fav_genre_Metal,Fav_genre_Pop,Fav_genre_R&B,Fav_genre_Rap,Fav_genre_Rock,Fav_genre_Video game music
18,2.0,1,0,0,1,1,130.0,1,0,2,0,0,0,0,3,0,0,1,2,0,0,1,0,6.0,0.0,0.0,0.0,1,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
25,7.0,1,0,0,0,1,120.0,0,2,3,1,1,2,0,3,1,1,1,3,2,2,1,2,2.0,0.0,1.0,0.0,1,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
31,9.0,1,0,0,1,1,158.0,1,1,1,2,0,0,1,1,1,3,2,3,0,1,2,2,9.0,0.0,2.0,0.0,1,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
17,2.0,1,0,0,1,1,160.0,1,1,1,1,1,2,2,2,0,0,1,3,1,2,2,0,5.0,4.0,1.0,1.0,1,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
21,1.0,1,0,0,0,1,125.43575767634,0,1,0,3,0,1,2,0,0,1,1,1,0,0,2,3,8.0,4.0,0.0,1.0,1,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
30,1.0,0,0,0,0,0,119.0,0,3,0,0,0,2,0,0,0,0,0,3,1,2,2,1,8.0,10.0,2.0,0.0,1,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
40,2.0,1,0,0,1,1,120.0,2,0,2,1,0,1,1,0,0,1,3,1,1,1,3,0,3.0,6.0,2.0,1.0,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
64,4.0,1,0,0,0,0,200.0,2,1,2,1,0,1,2,1,1,0,1,2,1,1,2,1,4.0,4.0,2.0,1.0,1,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
14,2.0,1,1,0,1,1,136.0,1,0,0,2,0,2,1,0,0,0,2,3,1,2,3,1,7.0,5.0,2.0,6.0,1,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
26,6.0,1,0,0,1,0,104.0,2,0,0,1,0,1,2,0,0,0,1,2,0,1,3,0,3.0,2.0,0.0,0.0,0,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
35,4.0,1,1,1,1,1,90.0,1,3,1,2,1,3,2,1,2,2,2,2,1,2,3,0,9.0,9.0,5.0,1.0,1,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
33,1.0,0,0,0,0,0,120.0,0,0,0,0,0,2,0,0,1,0,0,2,1,1,3,0,3.0,10.0,4.0,1.0,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
30,6.0,1,0,0,1,1,89.0,2,1,0,3,1,0,1,0,0,2,2,1,0,0,3,0,9.0,0.0,5.0,0.0,0,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
27,5.0,1,0,1,1,1,140.0,1,0,2,3,2,1,1,2,2,3,2,3,2,0,3,3,0.0,9.0,4.0,0.0,1,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
53,1.5,0,0,0,1,1,92.0,1,0,3,2,0,2,0,1,2,0,0,3,1,2,2,0,2.0,2.0,2.0,1.0,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
23,5.0,1,1,1,1,1,120.0,2,1,0,1,0,0,1,0,0,0,3,1,0,0,3,0,6.0,9.0,2.0,1.0,1,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
25,2.0,1,0,1,1,0,128.0,1,1,3,1,0,2,2,2,0,1,3,3,1,2,3,1,6.0,4.0,1.0,0.0,1,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
16,4.0,1,1,0,1,1,140.0,3,1,1,2,1,3,2,3,2,3,3,3,2,1,2,1,8.0,9.0,4.0,0.0,1,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
18,2.0,1,1,1,1,0,104.019383016862,0,0,1,1,0,1,0,0,0,1,0,1,0,1,3,0,6.0,7.0,4.0,3.0,1,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
29,5.0,1,1,1,1,1,120.771616884499,3,0,0,1,0,0,1,0,0,0,1,2,1,0,2,0,7.0,2.0,2.0,0.0,1,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
31,6.0,1,0,0,1,1,136.0,1,1,3,1,0,2,0,0,0,1,1,2,2,2,2,2,8.0,6.0,5.0,6.0,0,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
31,1.0,0,0,0,0,1,132.0,2,1,0,0,0,1,0,0,2,0,2,1,1,1,3,2,3.0,10.0,0.0,0.0,0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
38,6.0,1,1,0,1,1,107.0,3,2,2,2,2,3,3,1,2,2,1,3,3,3,2,0,9.0,4.0,9.0,7.0,1,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
17,4.0,0,1,0,1,1,135.0,3,0,0,0,0,3,3,1,3,2,2,1,2,1,0,1,7.0,9.0,2.0,8.0,0,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
25,2.0,0,0,0,0,1,171.0,0,2,3,1,0,0,0,0,0,0,1,2,0,0,3,1,10.0,3.0,1.0,4.0,1,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
20,2.0,0,1,1,0,1,220.0,1,0,0,0,0,0,1,0,0,0,3,0,0,1,2,1,0.0,0.0,0.0,1.0,0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
15,2.0,1,0,0,0,0,171.0,0,0,3,0,0,2,0,0,0,0,0,1,1,2,0,1,9.0,6.0,1.0,7.0,0,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
16,4.0,1,0,1,1,0,85.0,1,1,3,1,0,1,1,0,0,3,1,2,0,1,1,3,7.0,1.0,3.0,5.0,1,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
20,2.0,1,1,0,0,1,174.0,2,0,3,0,0,2,0,2,0,0,0,2,0,0,2,2,9.0,7.0,5.0,7.0,1,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
23,6.0,1,0,0,1,1,87.0,0,0,2,2,0,1,0,2,2,0,0,3,3,2,1,0,3.0,1.0,2.0,7.0,1,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
22,3.0,1,0,0,1,1,77.0,1,0,2,1,0,3,1,0,2,1,2,3,2,3,2,1,6.0,6.0,8.0,0.0,1,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
15,5.0,1,0,0,1,1,126.0,1,0,3,1,0,0,0,0,0,2,1,3,0,0,3,2,10.0,6.0,0.0,4.0,1,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
17,0.5,1,1,0,0,1,136.0,1,2,2,0,0,0,1,0,0,0,1,2,1,1,2,3,6.0,3.0,1.0,1.0,1,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
22,1.0,1,0,0,1,1,80.0,1,0,1,2,0,1,0,0,0,2,0,1,0,0,1,3,3.0,3.0,0.0,7.0,0,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
21,10.0,1,0,0,1,1,92.0,0,1,1,0,0,3,0,1,0,0,3,2,2,3,3,2,9.0,10.0,2.0,2.0,0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
19,2.0,1,0,0,0,1,120.0,1,0,2,1,0,1,2,2,2,2,0,3,3,2,3,3,7.0,5.0,0.0,2.0,0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
32,0.5,0,0,0,1,0,135.166698022987,3,0,2,1,0,0,1,0,0,0,2,1,0,0,3,1,3.0,0.0,4.0,4.0,0,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
34,1.0,0,0,0,0,1,138.0,1,0,0,2,0,1,0,0,1,0,0,1,0,2,3,0,9.0,9.0,6.0,4.0,1,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
18,2.0,1,1,0,1,1,150.0,2,0,1,0,0,0,0,0,0,0,3,1,0,1,3,2,5.0,7.0,7.0,2.0,1,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
21,3.0,1,0,0,1,0,108.0,1,3,0,2,1,1,0,0,0,0,1,2,0,0,3,2,0.0,8.0,0.0,5.0,1,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
20,3.0,0,0,0,1,1,119.0,1,3,1,2,0,2,1,2,0,0,0,3,3,1,2,0,8.0,4.0,3.0,4.0,1,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
19,2.0,1,0,0,1,0,125.0,1,3,1,2,1,0,0,0,1,1,2,1,0,0,2,0,7.0,2.0,0.0,7.0,0,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
25,1.0,0,0,0,0,1,125.43575767634,1,0,0,1,0,1,1,0,0,1,1,3,1,1,3,3,9.0,9.0,6.0,9.0,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
31,8.0,1,1,0,1,1,120.917600213903,3,0,1,1,0,0,2,0,0,0,0,0,0,0,1,1,5.0,7.0,5.0,4.0,1,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
21,1.0,1,1,0,1,1,85.0,3,1,1,2,0,1,0,2,0,1,3,3,2,3,2,3,5.0,1.0,0.0,0.0,1,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
31,1.0,0,0,1,1,1,113.0,3,0,0,2,0,1,0,0,1,0,0,0,0,0,2,0,4.0,1.0,3.0,0.0,1,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
20,1.0,0,0,0,1,0,86.0,1,0,0,1,0,0,0,0,0,1,1,3,0,0,2,0,3.0,5.0,3.0,0.0,1,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
19,5.0,1,1,0,1,0,141.0,2,1,0,0,0,1,2,0,0,0,3,2,2,1,3,0,2.0,2.0,0.0,6.0,1,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
19,5.0,1,0,0,1,1,97.0,1,0,3,2,0,2,1,0,2,3,3,1,0,3,2,1,0.0,1.0,3.0,5.0,1,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
23,4.0,1,0,0,1,1,149.932065874873,1,2,2,0,0,2,0,1,0,2,3,3,3,3,3,1,7.0,8.0,6.0,2.0,1,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
24,8.0,1,0,1,1,0,120.0,2,1,3,1,1,3,3,1,1,3,3,1,1,2,3,3,6.0,4.0,8.0,8.0,1,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
20,0.7,0,0,0,0,0,144.0,1,0,0,0,0,0,0,0,0,2,1,3,1,0,3,1,5.0,6.0,8.0,2.0,1,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
15,3.0,0,0,0,0,0,84.0,1,1,2,1,1,2,1,0,0,3,1,3,0,0,3,3,6.0,6.0,2.0,6.0,0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
17,7.0,1,0,0,0,1,84.0,0,0,1,0,1,3,0,0,0,1,1,1,1,3,1,1,8.0,9.0,3.0,4.0,1,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
20,1.5,0,1,1,0,1,60.0,3,0,0,1,1,0,0,0,2,0,0,0,0,0,0,3,8.0,4.0,3.0,3.0,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
14,4.0,1,1,1,1,1,81.0,2,0,2,1,0,1,2,2,0,3,0,2,1,1,0,3,8.0,6.0,5.0,7.0,1,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
24,4.0,1,0,0,1,1,150.0,2,1,0,1,1,1,0,0,0,0,3,2,1,1,3,0,8.0,8.0,7.0,7.0,1,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
14,10.0,1,0,1,0,0,95.0,1,0,2,0,0,2,1,0,0,3,2,0,0,2,1,3,5.0,2.0,5.0,0.0,1,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
23,2.0,1,1,1,1,0,138.0,3,0,1,1,0,2,2,0,1,1,1,2,2,2,3,2,6.0,8.0,4.0,2.0,0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
28,2.0,1,0,0,0,0,127.028755447711,1,0,0,1,0,0,2,1,0,2,1,2,1,0,3,1,7.0,5.0,2.0,1.0,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
22,6.0,1,0,0,1,1,140.0,2,1,3,1,1,1,3,2,0,2,2,2,2,1,3,2,8.0,8.0,7.0,1.0,1,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
25,0.5,1,1,0,1,1,139.0,1,0,3,0,0,1,0,1,0,0,1,2,1,1,3,2,10.0,2.0,0.0,0.0,1,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
27,2.0,1,1,1,1,1,100.0,2,1,3,0,0,2,3,3,2,2,2,3,3,1,2,2,8.0,7.0,7.0,5.0,1,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
18,5.0,1,0,0,1,1,127.233854089504,1,0,1,1,0,1,0,1,0,1,2,3,1,2,3,3,8.0,8.0,8.0,6.0,1,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
17,3.0,1,1,1,1,0,120.0,1,1,0,2,0,2,3,0,1,0,2,3,3,3,3,0,8.0,10.0,9.0,2.0,1,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
23,4.5,1,0,0,0,1,122.380318032109,2,1,0,2,1,2,1,1,0,1,2,2,1,2,3,2,6.0,1.0,8.0,4.0,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
40,3.0,1,0,0,1,1,178.0,2,0,0,0,0,0,1,0,0,1,2,2,1,0,2,0,0.0,4.0,4.0,0.0,1,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
27,20.0,1,0,0,1,1,150.715259233489,2,1,2,1,0,1,0,2,1,2,3,1,0,1,3,2,8.0,10.0,10.0,8.0,0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
18,1.0,0,0,0,1,0,100.0,1,1,0,1,1,2,0,0,0,0,0,3,1,2,2,1,3.0,2.0,0.0,1.0,0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
16,2.5,0,1,1,1,0,110.0,0,0,0,0,0,0,1,0,0,1,3,0,0,1,3,2,5.0,3.0,3.0,1.0,1,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
18,1.0,0,0,0,1,1,108.0,2,1,0,2,0,2,0,0,0,0,2,2,1,1,3,1,8.0,9.0,6.0,1.0,1,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
23,2.0,0,1,0,0,1,115.463390283538,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,10.0,3.0,0.0,10.0,0,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
15,5.0,1,1,0,1,0,161.0,0,0,1,0,0,0,0,0,0,0,3,1,0,1,2,0,6.0,7.0,8.0,2.0,1,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
20,3.0,1,1,0,1,0,200.0,2,1,0,0,0,1,2,0,0,1,3,1,0,1,3,2,7.0,4.0,7.0,0.0,1,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
16,3.0,1,1,0,1,0,111.072636812528,0,1,0,1,0,0,0,0,2,0,1,1,1,1,3,1,9.0,8.0,6.0,2.0,1,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
16,0.5,0,0,0,0,1,156.0,2,0,1,0,0,1,1,0,0,0,0,2,0,0,3,2,8.0,0.0,0.0,0.0,1,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
20,8.0,1,1,1,1,0,120.0,0,3,0,2,0,1,0,0,0,0,0,1,1,1,2,0,8.0,9.0,2.0,5.0,0,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
33,2.0,1,0,0,1,1,141.818138692132,1,1,0,1,0,2,0,0,0,0,3,0,0,2,2,2,7.0,2.0,3.0,0.0,1,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
22,3.0,1,1,1,1,1,90.0,0,3,1,2,0,1,2,0,3,0,1,2,3,2,3,0,10.0,10.0,4.0,0.0,1,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
21,3.0,1,0,0,1,1,85.0,0,0,1,0,0,3,1,0,0,2,0,3,3,3,3,0,8.0,8.0,3.0,3.0,1,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
21,5.0,1,1,0,1,1,171.0,1,0,2,0,0,3,2,0,0,2,3,1,2,3,2,2,8.0,7.0,7.0,4.0,1,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
29,1.5,1,0,1,1,1,108.0,1,0,2,0,0,1,1,0,0,0,1,3,3,3,3,0,8.0,7.0,1.0,2.0,1,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
56,1.0,1,0,0,0,0,105.0,0,1,0,1,0,0,0,0,0,0,0,2,2,0,2,0,6.0,5.0,10.0,2.0,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
17,2.0,1,1,0,1,0,76.0,2,0,0,0,0,1,1,0,0,1,0,3,1,1,0,1,7.0,6.0,0.0,4.0,1,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
22,1.0,1,0,0,0,0,108.0,1,1,2,0,0,0,1,0,0,0,0,3,0,0,1,1,7.0,4.0,0.0,0.0,1,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
26,4.0,1,0,0,1,1,140.0,2,2,1,1,0,2,0,1,0,1,0,3,1,1,3,1,8.0,7.0,2.0,10.0,0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
30,1.0,1,0,0,1,1,200.0,0,0,3,0,0,2,0,0,0,0,1,0,0,2,0,0,4.0,4.0,4.0,0.0,1,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
49,2.0,1,0,0,1,0,147.0,1,1,2,3,0,2,1,0,0,2,1,2,2,2,1,1,0.0,0.0,2.0,0.0,0,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
22,2.0,1,1,1,1,1,120.0,1,2,3,2,1,2,2,1,1,2,3,2,2,3,2,3,6.0,4.0,0.0,1.0,1,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
32,2.0,0,0,0,1,0,158.0,0,1,2,1,0,2,0,0,0,2,1,2,2,2,2,0,4.0,7.0,0.0,0.0,1,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
32,1.0,0,0,0,0,0,110.0,1,2,0,2,0,0,0,0,1,0,2,3,1,0,3,0,8.0,4.0,3.0,0.0,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
22,6.0,1,0,0,1,0,103.0,0,3,0,1,0,2,0,0,1,0,2,0,0,2,3,1,5.0,5.0,3.0,3.0,1,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
17,2.0,1,0,0,1,1,93.0,0,1,2,2,1,1,2,1,1,1,3,3,2,2,3,2,0.0,8.0,0.0,0.0,1,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
21,4.0,1,1,0,1,0,62.0,1,0,0,1,0,0,0,0,0,0,1,3,1,0,3,0,7.0,4.0,6.0,1.0,1,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
17,1.5,1,0,0,1,1,180.0,3,0,1,1,0,0,0,0,3,1,1,2,2,1,3,1,8.0,7.0,7.0,3.0,0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
25,3.0,1,0,0,0,0,150.0,2,2,1,1,0,0,0,0,0,0,3,2,2,0,3,2,9.0,8.0,6.0,2.0,1,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
15,4.0,1,0,1,1,0,105.0,0,0,1,0,0,1,0,2,0,3,2,3,2,1,3,0,8.0,6.0,4.0,0.0,1,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
13,10.0,1,0,0,1,0,140.0,0,0,1,0,0,2,0,0,0,2,0,1,1,3,0,1,7.0,2.0,0.0,8.0,1,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
38,3.0,1,0,0,0,1,142.601332050747,3,1,0,1,0,0,2,0,1,0,3,2,1,0,3,0,6.0,7.0,7.0,7.0,0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
23,3.0,0,0,0,1,0,161.0,1,0,2,2,0,1,0,0,0,1,1,2,0,0,3,2,7.0,6.0,4.0,2.0,1,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
17,3.0,1,0,0,1,1,120.0,2,2,2,1,1,3,1,3,0,3,0,3,3,3,3,1,1.0,1.0,1.0,0.0,1,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
59,2.0,1,0,0,1,0,103.0,1,0,3,1,0,1,2,1,1,1,0,3,3,1,2,0,1.0,1.0,3.0,0.0,1,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
22,2.0,1,1,1,1,0,72.0,1,1,0,1,1,2,2,0,1,1,0,3,3,2,2,1,2.0,7.0,1.0,2.0,1,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
17,3.0,1,0,0,1,1,113.0,2,1,0,0,0,3,2,3,1,0,0,3,1,3,2,1,6.0,2.0,3.0,1.0,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
27,2.0,0,0,0,0,0,120.0,0,0,0,0,0,0,0,0,0,0,1,3,0,2,2,1,7.0,7.0,3.0,2.0,0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
23,5.0,1,1,0,0,0,95.0,2,0,2,0,0,1,1,1,0,2,1,2,1,2,2,2,8.0,7.0,0.0,3.0,0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
15,6.0,1,0,0,0,0,97.0,1,0,2,1,0,2,1,0,0,1,1,2,2,0,3,2,8.0,3.0,5.0,2.0,1,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
22,3.0,1,1,1,1,0,140.0,1,1,3,2,1,2,1,0,0,1,2,2,2,2,3,3,5.0,4.0,2.0,0.0,1,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
23,5.0,1,0,0,1,1,120.0,3,1,2,2,1,1,2,1,1,3,1,3,3,1,3,3,7.0,10.0,10.0,1.0,1,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
19,5.0,1,0,0,1,1,118.0,1,3,0,3,2,1,2,0,3,1,0,2,2,1,2,0,7.0,6.0,8.0,4.0,1,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
32,6.0,1,0,0,0,0,91.0,0,1,2,0,0,1,1,0,0,0,0,2,1,1,3,1,8.0,7.0,0.0,9.0,1,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
40,6.0,1,0,0,1,1,128.0,2,2,2,2,1,2,2,0,2,2,1,2,2,2,3,1,10.0,7.0,3.0,3.0,0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
21,3.0,1,0,0,1,0,86.0,0,3,1,2,1,2,0,0,0,0,1,2,1,2,2,0,6.0,5.0,5.0,3.0,1,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
21,10.0,1,0,0,1,1,107.0,1,0,3,2,0,1,1,1,1,2,2,3,2,1,3,3,8.0,7.0,6.0,8.0,0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
23,2.0,1,0,0,1,1,180.0,2,0,3,0,0,1,1,2,0,2,0,3,1,2,2,3,10.0,7.0,7.0,3.0,0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
35,3.0,0,1,0,1,0,0.0,2,2,0,2,0,0,1,0,0,1,0,1,0,0,2,2,8.0,2.0,2.0,8.0,0,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
18,1.5,0,0,0,0,0,150.0,0,0,0,0,0,2,2,0,0,2,0,3,0,2,2,0,3.0,7.0,4.0,0.0,1,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
